Country;Continent;Rank;Title;Artists;Album;Explicit;Duration
Netherlands;Europe;43;Watermelon Sugar;Harry Styles;Fine Line;0;2:54:00
"Netherlands,Europe,44,Follow Your Dreams (with Jonna Fraser),""Emms, Jonna Fraser"",Follow Your Dreams,0,2:42";;;;;;;
"Netherlands,Europe,45,Slapen Met Het Licht Aan,""Tabitha, Nielson"",Slapen Met Het Licht Aan,0,3:27";;;;;;;
Netherlands;Europe;46;Someone You Loved;Lewis Capaldi;Divinely Uninspired To A Hellish Extent;0;3:02:00
Netherlands;Europe;47;The Box;Roddy Ricch;Please Excuse Me For Being Antisocial;1;3:16:00
"Netherlands,Europe,48,Perfect (feat. Haris),""Lucas & Steve, Haris"",Perfect (feat. Haris),0,2:56";;;;;;;
Netherlands;Europe;49;Ride It;Regard;Ride It;0;2:37:00
"Netherlands,Europe,50,Afrika,""Chivv, Boef"",UN4GETTABLE NIGHTS,0,3:20";;;;;;;
"New Zealand,Australia,1,ROCKSTAR (feat. Roddy Ricch),""DaBaby, Roddy Ricch"",BLAME IT ON BABY,1,3:01";;;;;;;
"New Zealand,Australia,2,Roses - Imanbek Remix,""SAINt JHN, Imanbek"",Roses (Imanbek Remix),1,2:56";;;;;;;
New Zealand;Australia;3;In the Air;L.A.B.;L.A.B. III;0;4:12:00
New Zealand;Australia;4;Blinding Lights;The Weeknd;After Hours;0;3:20:00
"New Zealand,Australia,5,Stuck with U (with Justin Bieber),""Ariana Grande, Justin Bieber"",Stuck with U,0,3:48";;;;;;;
"New Zealand,Australia,6,Supalonely,""BENEE, Gus Dapperton"",STELLA & STEVE,1,3:43";;;;;;;
"New Zealand,Australia,7,Rain On Me (with Ariana Grande),""Lady Gaga, Ariana Grande"",Rain On Me (with Ariana Grande),0,3:02";;;;;;;
"New Zealand,Australia,8,THE SCOTTS,""THE SCOTTS, Travis Scott, Kid Cudi"",THE SCOTTS,1,2:45";;;;;;;
"New Zealand,Australia,9,death bed (coffee for your head) (feat. beabadoobee),""Powfu, beabadoobee"",death bed (coffee for your head) (feat. beabadoobee),0,2:53";;;;;;;
New Zealand;Australia;10;Toosie Slide;Drake;Dark Lane Demo Tapes;1;4:07:00
New Zealand;Australia;11;Blueberry Faygo;Lil Mosey;Certified Hitmaker;1;2:42:00
"New Zealand,Australia,12,Intentions (feat. Quavo),""Justin Bieber, Quavo"",Changes,0,3:32";;;;;;;
New Zealand;Australia;13;Don't Start Now;Dua Lipa;Future Nostalgia;0;3:03:00
New Zealand;Australia;14;Sunday Best;Surfaces;Where the Light Is;0;2:38:00
New Zealand;Australia;15;The Box;Roddy Ricch;Please Excuse Me For Being Antisocial;1;3:16:00
"New Zealand,Australia,16,Savage Remix (feat. Beyoncé),""Megan Thee Stallion, Beyoncé"",Savage Remix (feat. Beyoncé),1,4:02";;;;;;;
"New Zealand,Australia,17,Go Crazy,""Chris Brown, Young Thug"",Slime & B,1,2:56";;;;;;;
New Zealand;Australia;18;Long Gone;SIX60;SIX60;1;2:58:00
New Zealand;Australia;19;GOOBA;6ix9ine;GOOBA;1;2:12:00
New Zealand;Australia;20;Dance Monkey;Tones And I;Dance Monkey (Stripped Back) / Dance Monkey;0;3:29:00
New Zealand;Australia;21;Watermelon Sugar;Harry Styles;Fine Line;0;2:54:00
"New Zealand,Australia,22,ily (i love you baby) (feat. Emilee),""Surf Mesa, Emilee"",ily (i love you baby) (feat. Emilee),0,2:56";;;;;;;
"New Zealand,Australia,23,Catching Feelings (feat. SIX60),""Drax Project, SIX60"",Drax Project,0,3:38";;;;;;;
New Zealand;Australia;24;Glitter;BENEE;FIRE ON MARZZ;0;3:00:00
New Zealand;Australia;25;WHATS POPPIN;Jack Harlow;Sweet Action;1;2:19:00
New Zealand;Australia;26;Break My Heart;Dua Lipa;Future Nostalgia;0;3:41:00
"New Zealand,Australia,27,Rover (feat. DTG),""S1mba, DTG"",Rover (feat. DTG),1,2:47";;;;;;;
New Zealand;Australia;28;Before You Go;Lewis Capaldi;Divinely Uninspired To A Hellish Extent (Extended Edition);0;3:35:00
New Zealand;Australia;29;Adore You;Harry Styles;Fine Line;0;3:27:00
New Zealand;Australia;30;Say So;Doja Cat;Hot Pink;1;3:57:00
New Zealand;Australia;31;Someone You Loved;Lewis Capaldi;Divinely Uninspired To A Hellish Extent;0;3:02:00
"New Zealand,Australia,32,If the World Was Ending - feat. Julia Michaels,""JP Saxe, Julia Michaels"",If the World Was Ending (feat. Julia Michaels),0,3:28";;;;;;;
"New Zealand,Australia,33,BELIEVE IT,""PARTYNEXTDOOR, Rihanna"",PARTYMOBILE,1,3:03";;;;;;;
New Zealand;Australia;34;Circles;Post Malone;Hollywood's Bleeding;0;3:35:00
New Zealand;Australia;35;After Party;Don Toliver;Heaven Or Hell;1;2:47:00
New Zealand;Australia;36;In Your Eyes;The Weeknd;After Hours;1;3:57:00
"New Zealand,Australia,37,Say So (feat. Nicki Minaj),""Doja Cat, Nicki Minaj"",Say So (feat. Nicki Minaj),1,3:26";;;;;;;
New Zealand;Australia;38;ROXANNE;Arizona Zervas;ROXANNE;1;2:43:00
New Zealand;Australia;39;Boss Bitch;Doja Cat;Boss Bitch;0;2:14:00
New Zealand;Australia;40;Party Girl;StaySolidRocky;Party Girl;0;2:27:00
New Zealand;Australia;41;Memories;Maroon 5;Memories;0;3:09:00
New Zealand;Australia;42;Falling;Trevor Daniel;Nicotine;0;2:39:00
New Zealand;Australia;43;This City;Sam Fischer;This City;0;3:14:00
"New Zealand,Australia,44,Be Kind (with Halsey),""Marshmello, Halsey"",Be Kind (with Halsey),0,2:52";;;;;;;
"New Zealand,Australia,45,Life Is Good (feat. Drake),""Future, Drake"",High Off Life,1,3:57";;;;;;;
New Zealand;Australia;46;The Greatest;SIX60;SIX60;0;2:50:00
New Zealand;Australia;47;goosebumps;Travis Scott;Birds In The Trap Sing McKnight;1;4:03:00
New Zealand;Australia;48;Controller;L.A.B.;L.A.B.;0;4:35:00
New Zealand;Australia;49;6 To The WORLD;Hp Boyz;6 To The WORLD;1;2:36:00
New Zealand;Australia;50;SICKO MODE;Travis Scott;ASTROWORLD;1;5:12:00
"Nicaragua,North America,1,Safaera,""Bad Bunny, Jowell & Randy, Nengo Flow"",YHLQMDLG,1,4:55";;;;;;;
Nicaragua;North America;2;Yo Perreo Sola;Bad Bunny;YHLQMDLG;0;2:52:00
Nicaragua;North America;3;Rojo;J Balvin;Colores;0;2:30:00
Nicaragua;North America;4;Tattoo;Rauw Alejandro;Tattoo;0;3:22:00
Nicaragua;North America;5;Si Veo a Tu Mamá;Bad Bunny;YHLQMDLG;0;2:50:00
Nicaragua;North America;6;Favorito;Camilo;Por Primera Vez;0;3:29:00
Nicaragua;North America;7;Blinding Lights;The Weeknd;After Hours;0;3:20:00
"Nicaragua,North America,8,Ignorantes,""Bad Bunny, Sech"",YHLQMDLG,1,3:30";;;;;;;
Nicaragua;North America;9;Diosa;Myke Towers;Easy Money Baby;1;3:34:00
Nicaragua;North America;10;BYE ME FUI;Bad Bunny;LAS QUE NO IBAN A SALIR;1;2:58:00
Nicaragua;North America;11;A Tu Merced;Bad Bunny;YHLQMDLG;0;2:55:00
Nicaragua;North America;12;La Difícil;Bad Bunny;YHLQMDLG;1;2:43:00
"Nicaragua,North America,13,La Santa,""Bad Bunny, Daddy Yankee"",YHLQMDLG,1,3:26";;;;;;;
"Nicaragua,North America,14,Rain On Me (with Ariana Grande),""Lady Gaga, Ariana Grande"",Rain On Me (with Ariana Grande),0,3:02";;;;;;;
"Nicaragua,North America,15,CÓMO SE SIENTE - Remix,""Jhay Cortez, Bad Bunny"",CÓMO SE SIENTE (Remix),1,3:47";;;;;;;
Nicaragua;North America;16;Vete;Bad Bunny;YHLQMDLG;1;3:12:00
"Nicaragua,North America,17,Tusa,""KAROL G, Nicki Minaj"",Tusa,0,3:20";;;;;;;
"Nicaragua,North America,18,LA CANCIÓN,""J Balvin, Bad Bunny"",OASIS,0,4:02";;;;;;;
"Nicaragua,North America,19,Fantasias,""Rauw Alejandro, Farruko"",Fantasias,0,3:19";;;;;;;
"Nicaragua,North America,20,CANCIÓN CON YANDEL,""Yandel, Bad Bunny"",LAS QUE NO IBAN A SALIR,1,3:29";;;;;;;
Nicaragua;North America;21;Amarillo;J Balvin;Colores;0;2:37:00
"Nicaragua,North America,22,No Me Conoce - Remix,""Jhay Cortez, J Balvin, Bad Bunny"",Famouz,0,5:09";;;;;;;
"Nicaragua,North America,23,PA' ROMPERLA,""Bad Bunny, Don Omar"",LAS QUE NO IBAN A SALIR,1,3:14";;;;;;;
"Nicaragua,North America,24,Pa' Olvidarme De Ella,""Piso 21, Christian Nodal"",Pa' Olvidarme De Ella,1,3:47";;;;;;;
"Nicaragua,North America,25,Sigues Con El,""Dímelo Flow, Arcangel, Sech"",Sigues Con El,0,3:46";;;;;;;
Nicaragua;North America;26;Don't Start Now;Dua Lipa;Future Nostalgia;0;3:03:00
"Nicaragua,North America,27,Hola - Remix,""Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow"",Hola (Remix),0,4:09";;;;;;;
Nicaragua;North America;28;Morado;J Balvin;Colores;0;3:20:00
"Nicaragua,North America,29,Callaita,""Bad Bunny, Tainy"",Callaita,1,4:10";;;;;;;
Nicaragua;North America;30;Dance Monkey;Tones And I;Dance Monkey (Stripped Back) / Dance Monkey;0;3:29:00
"Nicaragua,North America,31,BAD CON NICKY,""Bad Bunny, Nicky Jam"",LAS QUE NO IBAN A SALIR,1,3:22";;;;;;;
"Nicaragua,North America,32,MÁS DE UNA CITA,""Bad Bunny, Zion & Lennox"",LAS QUE NO IBAN A SALIR,1,3:03";;;;;;;
"Nicaragua,North America,33,death bed (coffee for your head) (feat. beabadoobee),""Powfu, beabadoobee"",death bed (coffee for your head) (feat. beabadoobee),0,2:53";;;;;;;
"Nicaragua,North America,34,Jangueo,""Alex Rose, Rafa Pabön"",LOST,0,4:19";;;;;;;
Nicaragua;North America;35;Djadja;Aya Nakamura;NAKAMURA;0;2:51:00
"Nicaragua,North America,36,China,""Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna"",China,0,5:01";;;;;;;
"Nicaragua,North America,37,Medusa,""Jhay Cortez, Anuel AA, J Balvin"",Medusa,1,5:05";;;;;;;
Nicaragua;North America;38;BENDICIONES;Bad Bunny;LAS QUE NO IBAN A SALIR;0;2:35:00
"Nicaragua,North America,39,Bellaquita - Remix,""Dalex, Lenny Tavárez, Anitta, Natti Natasha, Farruko, Justin Quiles"",Modo Avión,1,5:04";;;;;;;
"Nicaragua,North America,40,Elegí (feat. Dímelo Flow),""Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow"",Elegí (feat. Dímelo Flow),0,3:17";;;;;;;
"Nicaragua,North America,41,RITMO (Bad Boys For Life),""Black Eyed Peas, J Balvin"",RITMO (Bad Boys For Life),1,3:41";;;;;;;
Nicaragua;North America;42;Pero Ya No;Bad Bunny;YHLQMDLG;0;2:40:00
"Nicaragua,North America,43,Bajo La Mesa,""Morat, Sebastian Yatra"",Bajo La Mesa,0,2:37";;;;;;;
Nicaragua;North America;44;Girl;Myke Towers;Easy Money Baby;1;3:06:00
"Nicaragua,North America,45,Bichiyal,""Bad Bunny, Yaviah"",YHLQMDLG,1,3:16";;;;;;;
"Nicaragua,North America,46,Tutu,""Camilo, Pedro Capó"",Por Primera Vez,0,2:59";;;;;;;
"Nicaragua,North America,47,Por Primera Vez,""Camilo, Evaluna Montaner"",Por Primera Vez,0,3:02";;;;;;;
Nicaragua;North America;48;Azul;J Balvin;Colores;0;3:25:00
Nicaragua;North America;49;Daechwita;Agust D;D-2;1;3:45:00
"Nicaragua,North America,50,Adicto (with Anuel AA & Ozuna),""Tainy, Anuel AA, Ozuna"",Adicto (with Anuel AA & Ozuna),0,4:30";;;;;;;
Norway;Europe;1;Svag;Victor Leksell;Svag;0;3:11:00
"Norway,Europe,2,ROCKSTAR (feat. Roddy Ricch),""DaBaby, Roddy Ricch"",BLAME IT ON BABY,1,3:01";;;;;;;
Norway;Europe;3;Blinding Lights;The Weeknd;After Hours;0;3:20:00
Norway;Europe;4;Sykepleierinnen (Sykehuset 2020);El Papi;Sykepleierinnen (Sykehuset 2020);0;3:02:00
"Norway,Europe,5,Roses - Imanbek Remix,""SAINt JHN, Imanbek"",Roses (Imanbek Remix),1,2:56";;;;;;;
Norway;Europe;6;In Your Eyes;The Weeknd;After Hours;1;3:57:00
Norway;Europe;7;GOOBA;6ix9ine;GOOBA;1;2:12:00
"Norway,Europe,8,Lose Somebody,""Kygo, OneRepublic"",Lose Somebody,0,3:19";;;;;;;
Norway;Europe;9;Karantene;TIX;Karantene;0;2:12:00
Norway;Europe;10;SKÅL;TIX;SKÅL;1;2:10:00
Norway;Europe;11;Kaller På Deg;TIX;Kaller På Deg;0;3:21:00
"Norway,Europe,12,Stuck with U (with Justin Bieber),""Ariana Grande, Justin Bieber"",Stuck with U,0,3:48";;;;;;;
"Norway,Europe,13,Rain On Me (with Ariana Grande),""Lady Gaga, Ariana Grande"",Rain On Me (with Ariana Grande),0,3:02";;;;;;;
Norway;Europe;14;Somebody;Dagny;Somebody;0;3:14:00
"Norway,Europe,15,THE SCOTTS,""THE SCOTTS, Travis Scott, Kid Cudi"",THE SCOTTS,1,2:45";;;;;;;
Norway;Europe;16;Kings & Queens;Ava Max;Kings & Queens;0;2:42:00
"Norway,Europe,17,Dommedagen 2020,""TIX, Soppgirobygget"",Dommedagen 2020,1,2:50";;;;;;;
Norway;Europe;18;Dance Monkey;Tones And I;Dance Monkey (Stripped Back) / Dance Monkey;0;3:29:00
"Norway,Europe,19,Hvis verden,""Chris Holsten, Frida Ånnevik"",Hvis verden,0,3:43";;;;;;;
"Norway,Europe,20,End of Time,""K-391, Alan Walker, Ahrix"",End of Time,0,3:07";;;;;;;
Norway;Europe;21;Salt;Ava Max;Salt;0;3:00:00
Norway;Europe;22;Toosie Slide;Drake;Dark Lane Demo Tapes;1;4:07:00
"Norway,Europe,23,death bed (coffee for your head) (feat. beabadoobee),""Powfu, beabadoobee"",death bed (coffee for your head) (feat. beabadoobee),0,2:53";;;;;;;
Norway;Europe;24;Play Date;Melanie Martinez;Cry Baby (Deluxe Edition);1;2:59:00
Norway;Europe;25;Bad Child;Tones And I;Bad Child/Can't Be Happy All The Time;1;3:41:00
"Norway,Europe,26,I Don't Know Why,""NOTD, Astrid S"",I Don't Know Why,0,3:27";;;;;;;
"Norway,Europe,27,ily (i love you baby) (feat. Emilee),""Surf Mesa, Emilee"",ily (i love you baby) (feat. Emilee),0,2:56";;;;;;;
"Norway,Europe,28,If the World Was Ending - feat. Julia Michaels,""JP Saxe, Julia Michaels"",If the World Was Ending (feat. Julia Michaels),0,3:28";;;;;;;
Norway;Europe;29;Someone You Loved;Lewis Capaldi;Divinely Uninspired To A Hellish Extent;0;3:02:00
"Norway,Europe,30,The Truth,""Kygo, Valerie Broussard"",The Truth,0,3:13";;;;;;;
"Norway,Europe,31,Like It Is,""Kygo, Zara Larsson, Tyga"",Like It Is,0,3:03";;;;;;;
"Norway,Europe,32,Supalonely,""BENEE, Gus Dapperton"",STELLA & STEVE,1,3:43";;;;;;;
"Norway,Europe,33,Breaking Me,""Topic, A7S"",Breaking Me,0,2:46";;;;;;;
Norway;Europe;34;Don't Start Now;Dua Lipa;Future Nostalgia;0;3:03:00
Norway;Europe;35;Blueberry Faygo;Lil Mosey;Certified Hitmaker;1;2:42:00
Norway;Europe;36;Break My Heart;Dua Lipa;Future Nostalgia;0;3:41:00
Norway;Europe;37;Burn Down This Room;Ruben;Burn Down This Room;0;3:31:00
Norway;Europe;38;Before You Go;Lewis Capaldi;Divinely Uninspired To A Hellish Extent (Extended Edition);0;3:35:00
Norway;Europe;39;Boss Bitch;Doja Cat;Boss Bitch;0;2:14:00
"Norway,Europe,40,DANCE,""CLMD, Tungevaag"",DANCE,0,2:54";;;;;;;
Norway;Europe;41;Haugenstua;Herman Flesvig;Haugenstua;1;2:29:00
Norway;Europe;42;Valhalla;Ringnes-Ronny;Valhalla;0;3:04:00
"Norway,Europe,43,Be Kind (with Halsey),""Marshmello, Halsey"",Be Kind (with Halsey),0,2:52";;;;;;;
"Norway,Europe,44,In Your Eyes (feat. Alida),""Robin Schulz, Alida"",In Your Eyes (feat. Alida),0,3:28";;;;;;;
Norway;Europe;45;Jævlig;TIX;Jævlig;1;2:17:00
Norway;Europe;46;WHATS POPPIN;Jack Harlow;Sweet Action;1;2:19:00
Norway;Europe;47;Josefine;Herman Flesvig;Josefine;0;2:50:00
"Norway,Europe,48,Vi tar det igjen neste år,""Kuselofte, Postgirobygget"",Vi tar det igjen neste år,0,3:00";;;;;;;
Norway;Europe;49;The Box;Roddy Ricch;Please Excuse Me For Being Antisocial;1;3:16:00
"Norway,Europe,50,Unfamiliar,""Seeb, Goodboys, HRVY"",Unfamiliar,0,2:54";;;;;;;
Panama;North America;1;Relación;Sech;1 of 1;0;3:04:00
"Panama,North America,2,Confía,""Sech, Daddy Yankee"",1 of 1,0,3:22";;;;;;;
Panama;North America;3;Rojo;J Balvin;Colores;0;2:30:00
"Panama,North America,4,Safaera,""Bad Bunny, Jowell & Randy, Nengo Flow"",YHLQMDLG,1,4:55";;;;;;;
"Panama,North America,5,Bentley,""Sech, Myke Towers"",1 of 1,1,3:08";;;;;;;
Panama;North America;6;Yo Perreo Sola;Bad Bunny;YHLQMDLG;0;2:52:00
Panama;North America;7;Me Olvidé;Sech;1 of 1;0;2:37:00
"Panama,North America,8,Ignorantes,""Bad Bunny, Sech"",YHLQMDLG,1,3:30";;;;;;;
Panama;North America;9;Favorito;Camilo;Por Primera Vez;0;3:29:00
Panama;North America;10;Casino;Sech;1 of 1;0;3:01:00
Panama;North America;11;Diosa;Myke Towers;Easy Money Baby;1;3:34:00
Panama;North America;12;BYE ME FUI;Bad Bunny;LAS QUE NO IBAN A SALIR;1;2:58:00
Panama;North America;13;Tattoo;Rauw Alejandro;Tattoo;0;3:22:00
"Panama,North America,14,Rain On Me (with Ariana Grande),""Lady Gaga, Ariana Grande"",Rain On Me (with Ariana Grande),0,3:02";;;;;;;
"Panama,North America,15,PORFA,""Feid, Justin Quiles"",FERXXO (VOL 1: M.O.R),0,3:52";;;;;;;
"Panama,North America,16,Elegí (feat. Dímelo Flow),""Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow"",Elegí (feat. Dímelo Flow),0,3:17";;;;;;;
"Panama,North America,17,Oficial,""Sech, Arcangel, Gigolo Y La Exce"",1 of 1,1,3:17";;;;;;;
"Panama,North America,18,Si Te Vas,""Sech, Ozuna"",1 of 1,0,3:24";;;;;;;
Panama;North America;19;Party En Mi Casa;Boza;Sonrisas Tristes;0;2:37:00
"Panama,North America,20,Se Va Viral,""Sech, Nando Boom"",1 of 1,0,2:29";;;;;;;
"Panama,North America,21,Hola - Remix,""Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow"",Hola (Remix),0,4:09";;;;;;;
"Panama,North America,22,Tusa,""KAROL G, Nicki Minaj"",Tusa,0,3:20";;;;;;;
Panama;North America;23;Trofeo;Sech;1 of 1;0;3:26:00
"Panama,North America,24,CÓMO SE SIENTE - Remix,""Jhay Cortez, Bad Bunny"",CÓMO SE SIENTE (Remix),1,3:47";;;;;;;
"Panama,North America,25,Sigues Con El,""Dímelo Flow, Arcangel, Sech"",Sigues Con El,0,3:46";;;;;;;
Panama;North America;26;La Difícil;Bad Bunny;YHLQMDLG;1;2:43:00
"Panama,North America,27,Sigues Con El - Remix,""Arcangel, Sech, Romeo Santos"",Sigues Con El (Remix),0,3:09";;;;;;;
"Panama,North America,28,Follow,""KAROL G, Anuel AA"",Follow,0,3:23";;;;;;;
Panama;North America;29;Blinding Lights;The Weeknd;After Hours;0;3:20:00
"Panama,North America,30,Fantasias,""Rauw Alejandro, Farruko"",Fantasias,0,3:19";;;;;;;
Panama;North America;31;Vete;Bad Bunny;YHLQMDLG;1;3:12:00
"Panama,North America,32,Bajo La Mesa,""Morat, Sebastian Yatra"",Bajo La Mesa,0,2:37";;;;;;;
Panama;North America;33;Portarse Mal;Sech;1 of 1;0;3:06:00
"Panama,North America,34,Dale,""Sech, Lenny Tavárez"",1 of 1,1,2:42";;;;;;;
Panama;North America;35;Fe;Sech;1 of 1;1;2:52:00
Panama;North America;36;Amarillo;J Balvin;Colores;0;2:37:00
Panama;North America;37;Si Veo a Tu Mamá;Bad Bunny;YHLQMDLG;0;2:50:00
"Panama,North America,38,Definitivamente,""Daddy Yankee, Sech"",Definitivamente,0,3:37";;;;;;;
"Panama,North America,39,CANCIÓN CON YANDEL,""Yandel, Bad Bunny"",LAS QUE NO IBAN A SALIR,1,3:29";;;;;;;
"Panama,North America,40,Tu y Yo,""Sech, Zion & Lennox"",1 of 1,1,3:46";;;;;;;
Panama;North America;41;En Lo Oscuro;Sech;1 of 1;0;2:21:00
"Panama,North America,42,La Santa,""Bad Bunny, Daddy Yankee"",YHLQMDLG,1,3:26";;;;;;;
"Panama,North America,43,Por Primera Vez,""Camilo, Evaluna Montaner"",Por Primera Vez,0,3:02";;;;;;;
Panama;North America;44;Uni;Sech;1 of 1;0;2:29:00
"Panama,North America,45,Fabuloso,""Sech, Justin Quiles"",1 of 1,0,3:20";;;;;;;
Panama;North America;46;Morado;J Balvin;Colores;0;3:20:00
"Panama,North America,47,Mejor,""Dalex, Sech"",Modo Avión,1,3:21";;;;;;;
Panama;North America;48;Keii;Anuel AA;Keii;0;3:30:00
"Panama,North America,49,Arriba,""Sech, Farruko"",1 of 1,1,3:10";;;;;;;
"Panama,North America,50,PA' ROMPERLA,""Bad Bunny, Don Omar"",LAS QUE NO IBAN A SALIR,1,3:14";;;;;;;
Paraguay;South America;1;Rojo;J Balvin;Colores;0;2:30:00
"Paraguay,South America,2,Elegí (feat. Dímelo Flow),""Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow"",Elegí (feat. Dímelo Flow),0,3:17";;;;;;;
"Paraguay,South America,3,CANCIÓN CON YANDEL,""Yandel, Bad Bunny"",LAS QUE NO IBAN A SALIR,1,3:29";;;;;;;
"Paraguay,South America,4,Inolvidable,""Ovy On The Drums, Beéle"",Inolvidable,0,3:45";;;;;;;
"Paraguay,South America,5,PORFA,""Feid, Justin Quiles"",FERXXO (VOL 1: M.O.R),0,3:52";;;;;;;
Paraguay;South America;6;Tattoo;Rauw Alejandro;Tattoo;0;3:22:00
"Paraguay,South America,7,Ignorantes,""Bad Bunny, Sech"",YHLQMDLG,1,3:30";;;;;;;
"Paraguay,South America,8,Safaera,""Bad Bunny, Jowell & Randy, Nengo Flow"",YHLQMDLG,1,4:55";;;;;;;
Paraguay;South America;9;Yo Perreo Sola;Bad Bunny;YHLQMDLG;0;2:52:00
Paraguay;South America;10;BYE ME FUI;Bad Bunny;LAS QUE NO IBAN A SALIR;1;2:58:00
Paraguay;South America;11;Diosa;Myke Towers;Easy Money Baby;1;3:34:00
Paraguay;South America;12;Favorito;Camilo;Por Primera Vez;0;3:29:00
"Paraguay,South America,13,Hola - Remix,""Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow"",Hola (Remix),0,4:09";;;;;;;
Paraguay;South America;14;Relación;Sech;1 of 1;0;3:04:00
Paraguay;South America;15;La Difícil;Bad Bunny;YHLQMDLG;1;2:43:00
"Paraguay,South America,16,Sigues Con El,""Dímelo Flow, Arcangel, Sech"",Sigues Con El,0,3:46";;;;;;;
Paraguay;South America;17;Si Veo a Tu Mamá;Bad Bunny;YHLQMDLG;0;2:50:00
"Paraguay,South America,18,Mejor,""Dalex, Sech"",Modo Avión,1,3:21";;;;;;;
"Paraguay,South America,19,Bellaquita - Remix,""Dalex, Lenny Tavárez, Anitta, Natti Natasha, Farruko, Justin Quiles"",Modo Avión,1,5:04";;;;;;;
Paraguay;South America;20;Skechers;DripReport;Skechers;1;1:46:00
"Paraguay,South America,21,El Efecto - Remix,""Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex"",El Efecto (Remix),1,4:49";;;;;;;
"Paraguay,South America,22,Sigues Con El - Remix,""Arcangel, Sech, Romeo Santos"",Sigues Con El (Remix),0,3:09";;;;;;;
"Paraguay,South America,23,CÓMO SE SIENTE - Remix,""Jhay Cortez, Bad Bunny"",CÓMO SE SIENTE (Remix),1,3:47";;;;;;;
"Paraguay,South America,24,Jangueo,""Alex Rose, Rafa Pabön"",LOST,0,4:19";;;;;;;
"Paraguay,South America,25,MÁS DE UNA CITA,""Bad Bunny, Zion & Lennox"",LAS QUE NO IBAN A SALIR,1,3:03";;;;;;;
"Paraguay,South America,26,Locura,""Cali Y El Dandee, Sebastian Yatra"",Colegio,0,3:29";;;;;;;
"Paraguay,South America,27,Fantasias,""Rauw Alejandro, Farruko"",Fantasias,0,3:19";;;;;;;
"Paraguay,South America,28,Follow,""KAROL G, Anuel AA"",Follow,0,3:23";;;;;;;
"Paraguay,South America,29,Tusa,""KAROL G, Nicki Minaj"",Tusa,0,3:20";;;;;;;
Paraguay;South America;30;Quiéreme Mientras Se Pueda;Manuel Turizo;Quiéreme Mientras Se Pueda;0;3:11:00
Paraguay;South America;31;Vete;Bad Bunny;YHLQMDLG;1;3:12:00
Paraguay;South America;32;Blinding Lights;The Weeknd;After Hours;0;3:20:00
"Paraguay,South America,33,death bed (coffee for your head) (feat. beabadoobee),""Powfu, beabadoobee"",death bed (coffee for your head) (feat. beabadoobee),0,2:53";;;;;;;
Paraguay;South America;34;Amarillo;J Balvin;Colores;0;2:37:00
"Paraguay,South America,35,Loco - Remix,""Farruko, Beéle, Natti Natasha, Manuel Turizo"",Loco (Remix),0,4:08";;;;;;;
Paraguay;South America;36;Keii;Anuel AA;Keii;0;3:30:00
Paraguay;South America;37;Girl;Myke Towers;Easy Money Baby;1;3:06:00
Paraguay;South America;38;Morado;J Balvin;Colores;0;3:20:00
"Paraguay,South America,39,La Santa,""Bad Bunny, Daddy Yankee"",YHLQMDLG,1,3:26";;;;;;;
"Paraguay,South America,40,Bajo La Mesa,""Morat, Sebastian Yatra"",Bajo La Mesa,0,2:37";;;;;;;
"Paraguay,South America,41,Quizas,""Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion"",The Academy,1,3:36";;;;;;;
"Paraguay,South America,42,Adicto (with Anuel AA & Ozuna),""Tainy, Anuel AA, Ozuna"",Adicto (with Anuel AA & Ozuna),0,4:30";;;;;;;
"Paraguay,South America,43,Mi Error - Remix,""Eladio Carrion, Zion & Lennox, Wisin & Yandel, Lunay"",Sauce Boyz,1,5:15";;;;;;;
